product,price,category,variant,web
個性穿搭衣架(6入)-紫色,169.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1Set組 x 1 x 1SET組,https://online.carrefour.com.tw//zh/3162191000201.html
靠得住輕柔棉杏桃花香氛夜薄28cm,169.0,美妝個清/女性衛生/衛生棉/夜用,10PC片 x 1 x 2PC包,https://online.carrefour.com.tw//zh/%E9%9D%A0%E5%BE%97%E4%BD%8F/1212303900102.html
嚴選歐風家居拖鞋-水藍色36/37,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304300401.html
GJL LLUL10 高速快充傳輸線UL-1M,479.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260302500101.html
蓓莉上開收納箱-粉色,288.0,傢俱寢飾/收納整理/防塵套．防護墊,1PC件 x 1 x 1PC件,https://online.carrefour.com.tw//zh/3183901300201.html
好室喵彩虹寶盒下掀式整理箱39L-透明粉,500.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167500800301.html
HK家居和風櫸木圓桿衣架3入組-白,299.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1Set組 x 1 x 1SET組,https://online.carrefour.com.tw//zh/3162392500201.html
玩色坐墊(花色隨機出貨),299.0,傢俱寢飾/靠墊．抱枕/各式坐墊,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/6530035200101.html
GJL LLCL10 高速快充傳輸線CL-1M,529.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260301700101.html
太星電工1開6插快充延長線2P+3P-1.2米,999.0,日用生活/居家修繕/延長線/六孔,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A4%AA%E6%98%9F%E9%9B%BB%E5%B7%A5/3007308400101.html
立體造型衣架/6入-靜謐藍,169.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1Set組 x 1 x 1SET組,https://online.carrefour.com.tw//zh/%E7%94%9F%E6%B4%BB%E5%A4%A7%E5%B8%AB/3162190900301.html
SORIL不鏽鋼真空馬克杯480ml-橄欖綠,798.0,日用生活/飲水壺．保溫保冰/保溫瓶．壺/保溫瓶．杯,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/soril/3141200300201.html
白蘭精油芳香豆洗衣球 粉漾花園  20顆,298.0,日用生活/家庭清潔 殺蟲/洗衣精 洗衣球,210g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/%E7%99%BD%E8%98%AD/1110503100101.html
蓓莉上開收納箱-綠色,288.0,傢俱寢飾/收納整理/防塵套．防護墊,1PC件 x 1 x 1PC件,https://online.carrefour.com.tw//zh/3183901300101.html
好室喵彩虹寶盒下掀式整理箱39L-透明黃,500.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167500800601.html
靠得住輕柔棉杏桃花香氛日薄23cm,169.0,美妝個清/女性衛生/衛生棉/日用標準,11PC片 x 1 x 2PC包,https://online.carrefour.com.tw//zh/%E9%9D%A0%E5%BE%97%E4%BD%8F/1212107400102.html
南僑-水晶肥皂抗菌洗衣液體皂-晨露茶香,178.0,日用生活/家庭清潔 殺蟲/洗衣精 洗衣球,800g克 x 1 x 1PC包,https://online.carrefour.com.tw//zh/%E5%8D%97%E5%83%91/1110319000101.html
信東飛靈葡萄糖胺液946ml,690.0,嬰童保健/營養保健食品/骨關節保健,946ml毫升 x 1 x 1Bottle瓶,https://online.carrefour.com.tw//zh/%E4%BF%A1%E6%9D%B1/1232201400101.html
保佳兆UCII複合錠,1720.0,嬰童保健/營養保健食品/骨關節保健,60PC粒 x 1 x 1PC瓶,https://online.carrefour.com.tw//zh/%E4%BF%9D%E4%BD%B3%E5%85%86/1232220000101.html
維也納直取式收納箱50L<粉色>,839.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway-%E8%81%AF%E5%BA%9C/3167508600201.html
好室喵任意門多功能櫃<藍色>,699.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167912700101.html
萊雅優媚霜時尚系列-7.25煙燻粉棕,379.0,美妝個清/美妝保養/染髮劑．用品/染髮劑,172ml毫升 x 1 x 1PC盒,https://online.carrefour.com.tw//zh/l%27or%C3%A9al-paris-%E5%B7%B4%E9%BB%8E%E8%90%8A%E9%9B%85/1200515000101.html
GJL LLCL10 高速快充傳輸線CL-1M,529.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260301700201.html
嚴選歐風家居拖鞋-粉色36/37,249.0,服飾鞋包/拖鞋/室內拖鞋,1Pair雙 x 1 x 1Pair雙,https://online.carrefour.com.tw//zh/6001304300101.html
毛絨絨吸水止滑地墊40x60cm-咖啡色,299.0,日用生活/家庭清潔 殺蟲/清潔工具/打掃除塵工具,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/3158614000201.html
白蘭精油芳香豆洗衣球 蔚藍夢境  20顆,298.0,日用生活/家庭清潔 殺蟲/洗衣精 洗衣球,210g克 x 1 x 1Bag包,https://online.carrefour.com.tw//zh/%E7%99%BD%E8%98%AD/1110503000101.html
HK家居和風櫸木圓桿衣架3入組-黑,299.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1Set組 x 1 x 1SET組,https://online.carrefour.com.tw//zh/3162392500101.html
好室喵任意門多功能櫃<粉色>,699.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167912700201.html
蘇菲清新涼感微涼小黃瓜25cm13片,146.0,美妝個清/女性衛生/衛生棉/日用標準,13PC包 x 1 x 1PC包,https://online.carrefour.com.tw//zh/%E8%98%87%E8%8F%B2/1212100900101.html
SUPER超級三合一原味奶茶18g X25,229.0,米油沖泡/咖啡．茶包/茶包/即溶茶,18g克 x 25 x 1Bag包,https://online.carrefour.com.tw//zh/super/1430300200101.html
HK家居和風櫸木圓桿褲裙架3入組-白,299.0,日用生活/家庭清潔 殺蟲/衣物洗晾收納/洗衣．晾衣用具,1Set組 x 1 x 1SET組,https://online.carrefour.com.tw//zh/3162001600201.html
SORIL不鏽鋼真空馬克杯480ml-薔薇粉,798.0,日用生活/飲水壺．保溫保冰/保溫瓶．壺/保溫瓶．杯,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/soril/3141200300301.html
維也納直取式收納箱50L<藍色>,839.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/keyway-%E8%81%AF%E5%BA%9C/3167508600101.html
伴天下醬人-巷弄紅燒牛肉風味醬,129.0,米油沖泡/調味．罐頭湯品．南北貨/肉鬆/肉類罐頭,125g克 x 1 x 1Bottle瓶,https://online.carrefour.com.tw//zh/%E4%BC%B4%E5%A4%A9%E4%B8%8B%E9%86%AC%E4%BA%BA/1483310400101.html
GJL LLUL20 高速快充傳輸線UL-2M,589.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260303200101.html
GJL LLCL20 高速快充傳輸線CL-2M,599.0,熱門3C/手機．通訊．週邊/充電傳輸線,1Set台 x 1 x 1Set台,https://online.carrefour.com.tw//zh/gjl%E6%A5%B5%E5%8A%9B/4260302000201.html
毛絨絨吸水止滑地墊40x60cm-藍色,299.0,日用生活/家庭清潔 殺蟲/清潔工具/打掃除塵工具,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/3158614000301.html
南僑-水晶肥皂香氛洗衣液體皂-櫻花飄香,178.0,日用生活/家庭清潔 殺蟲/洗衣精 洗衣球,800g克 x 1 x 1Bottle瓶,https://online.carrefour.com.tw//zh/%E5%8D%97%E5%83%91/1110320300101.html
好室喵彩虹寶盒下掀式整理箱39L-透明紫,500.0,傢俱寢飾/收納整理/其他收納用品,1PC個 x 1 x 1PC個,https://online.carrefour.com.tw//zh/%E5%A5%BD%E5%AE%A4%E5%96%B5/3167500800401.html
萊雅優媚霜時尚系列-6.12迷霧紫,379.0,美妝個清/美妝保養/染髮劑．用品/染髮劑,172ml毫升 x 1 x 1PC盒,https://online.carrefour.com.tw//zh/l%27or%C3%A9al-paris-%E5%B7%B4%E9%BB%8E%E8%90%8A%E9%9B%85/1200514500101.html
伴天下干飯王-原味啪啪辣脆醬,129.0,米油沖泡/調味．罐頭湯品．南北貨/罐頭/其它蔬菜,125g克 x 1 x 1Bottle瓶,https://online.carrefour.com.tw//zh/%E4%BC%B4%E5%A4%A9%E4%B8%8B%E5%B9%B2%E9%A3%AF%E7%8E%8B/1482219800101.html
SUPER超級三合一原味即溶咖啡18g X35,229.0,米油沖泡/咖啡．茶包/咖啡/咖啡隨身包,18g克 x 35 x 1Bag包,https://online.carrefour.com.tw//zh/super/1431100400101.html
